index_code,expenditure_on _education_pct_gdp,mortality_rate_infant,gini_index,gdp_per_capita_ppp,inflation_consumer_prices,intentional_homicides,unemployment,gross_fixed_capital_formation,population_density,suicide_mortality_rate,tax_revenue,taxes_on_income_profits_capital,alcohol_consumption_per_capita,government_health_expenditure_pct_gdp,urban_population_pct_total,country,time,sex,rating
DNK-2015,7.01041460037231,3.5,28.2,49045.33919041089,0.452034153691575,1.09197301206313,6.278,19.850629365892267,142.087075,10.9,33.92161906038148,45.28388682571672,9.61349,8.7154789,87.526,DNK,2015,BOY,516.0
DNK-2015,7.01041460037231,3.5,28.2,49045.33919041089,0.452034153691575,1.09197301206313,6.278,19.850629365892267,142.087075,10.9,33.92161906038148,45.28388682571672,9.61349,8.7154789,87.526,DNK,2015,GIRL,506.0
DNK-2015,7.01041460037231,3.5,28.2,49045.33919041089,0.452034153691575,1.09197301206313,6.278,19.850629365892267,142.087075,10.9,33.92161906038148,45.28388682571672,9.61349,8.7154789,87.526,DNK,2015,TOT,511.0
DNK-2018,7.00015020370483,3.3,28.2,57482.96239990667,0.813609467455631,1.00577697485176,5.131,21.72730153689137,144.8409,11.4,32.23524440132859,42.87297354675103,,8.45675373,87.874,DNK,2018,BOY,511.0
DNK-2018,7.00015020370483,3.3,28.2,57482.96239990667,0.813609467455631,1.00577697485176,5.131,21.72730153689137,144.8409,11.4,32.23524440132859,42.87297354675103,,8.45675373,87.874,DNK,2018,GIRL,507.0
DNK-2018,7.00015020370483,3.3,28.2,57482.96239990667,0.813609467455631,1.00577697485176,5.131,21.72730153689137,144.8409,11.4,32.23524440132859,42.87297354675103,,8.45675373,87.874,DNK,2018,TOT,509.0
EST-2006,5.85676240921021,5.1,33.7,19344.051829284836,4.43762042389213,,5.915,36.80028565259015,31.771880160415193,20.9,19.959274607504053,20.291909746053534,,3.56107664,68.607,EST,2006,BOY,515.0
EST-2006,5.85676240921021,5.1,33.7,19344.051829284836,4.43762042389213,,5.915,36.80028565259015,31.771880160415193,20.9,19.959274607504053,20.291909746053534,,3.56107664,68.607,EST,2006,GIRL,514.0
EST-2006,5.85676240921021,5.1,33.7,19344.051829284836,4.43762042389213,,5.915,36.80028565259015,31.771880160415193,20.9,19.959274607504053,20.291909746053534,,3.56107664,68.607,EST,2006,TOT,515.0
EST-2009,5.96005010604858,3.9,31.4,20478.090033101966,-0.0784083112809768,5.2452078469808,13.548,22.67824551849382,31.481835338523236,23.3,21.521023140909445,18.010963060003792,,5.05453777,68.223,EST,2009,BOY,516.0
EST-2009,5.96005010604858,3.9,31.4,20478.090033101966,-0.0784083112809768,5.2452078469808,13.548,22.67824551849382,31.481835338523236,23.3,21.521023140909445,18.010963060003792,,5.05453777,68.223,EST,2009,GIRL,508.0
EST-2009,5.96005010604858,3.9,31.4,20478.090033101966,-0.0784083112809768,5.2452078469808,13.548,22.67824551849382,31.481835338523236,23.3,21.521023140909445,18.010963060003792,,5.05453777,68.223,EST,2009,TOT,512.0
EST-2012,4.71772003173828,3.1,32.9,25996.046777950814,3.93339987296985,4.76304962190459,10.021,28.710081476023298,31.203019580089645,21.1,19.952075947990817,18.212703101920237,,4.44167042,67.974,EST,2012,BOY,523.214
EST-2012,4.71772003173828,3.1,32.9,25996.046777950814,3.93339987296985,4.76304962190459,10.021,28.710081476023298,31.203019580089645,21.1,19.952075947990817,18.212703101920237,,4.44167042,67.974,EST,2012,GIRL,517.93
EST-2012,4.71772003173828,3.1,32.9,25996.046777950814,3.93339987296985,4.76304962190459,10.021,28.710081476023298,31.203019580089645,21.1,19.952075947990817,18.212703101920237,,4.44167042,67.974,EST,2012,TOT,521.0
EST-2015,5.14418983459473,2.4,32.7,29175.92592678935,-0.49232600654737,3.42294736305643,6.187,24.494185114875112,30.260110420979988,15.9,21.64006428659436,20.8544135397874,15.05872,4.94316053,68.416,EST,2015,BOY,522.0
EST-2015,5.14418983459473,2.4,32.7,29175.92592678935,-0.49232600654737,3.42294736305643,6.187,24.494185114875112,30.260110420979988,15.9,21.64006428659436,20.8544135397874,15.05872,4.94316053,68.416,EST,2015,GIRL,517.0
EST-2015,5.14418983459473,2.4,32.7,29175.92592678935,-0.49232600654737,3.42294736305643,6.187,24.494185114875112,30.260110420979988,15.9,21.64006428659436,20.8544135397874,15.05872,4.94316053,68.416,EST,2015,TOT,520.0
EST-2018,5.23997020721436,1.9,30.3,36410.1220937377,3.43632688420446,2.11776673933884,5.366,27.094918683260516,30.923438596491227,15.3,20.959212986985744,20.469328636156238,,4.94593143,68.88,EST,2018,BOY,528.0
EST-2018,5.23997020721436,1.9,30.3,36410.1220937377,3.43632688420446,2.11776673933884,5.366,27.094918683260516,30.923438596491227,15.3,20.959212986985744,20.469328636156238,,4.94593143,68.88,EST,2018,GIRL,519.0
EST-2018,5.23997020721436,1.9,30.3,36410.1220937377,3.43632688420446,2.11776673933884,5.366,27.094918683260516,30.923438596491227,15.3,20.959212986985744,20.469328636156238,,4.94593143,68.88,EST,2018,TOT,523.0
FIN-2003,6.16743993759155,3.3,27.7,29052.965174044777,0.877440386254785,1.97583382585308,10.469,21.783339593671126,17.114856035982797,21.7,22.058135473709875,20.81658703189416,,6.13726616,82.638,FIN,2003,BOY,548.0
FIN-2003,6.16743993759155,3.3,27.7,29052.965174044777,0.877440386254785,1.97583382585308,10.469,21.783339593671126,17.114856035982797,21.7,22.058135473709875,20.81658703189416,,6.13726616,82.638,FIN,2003,GIRL,541.0
FIN-2003,6.16743993759155,3.3,27.7,29052.965174044777,0.877440386254785,1.97583382585308,10.469,21.783339593671126,17.114856035982797,21.7,22.058135473709875,20.81658703189416,,6.13726616,82.638,FIN,2003,TOT,544.0
FIN-2006,5.92838001251221,3.0,28.0,34452.8997434792,1.56666380704386,2.25967222789725,7.719,22.763842056253143,17.316983986057675,21.0,21.420267558141553,19.896170340832143,,6.52324486,83.037,FIN,2006,BOY,554.0
FIN-2006,5.92838001251221,3.0,28.0,34452.8997434792,1.56666380704386,2.25967222789725,7.719,22.763842056253143,17.316983986057675,21.0,21.420267558141553,19.896170340832143,,6.52324486,83.037,FIN,2006,GIRL,543.0
FIN-2006,5.92838001251221,3.0,28.0,34452.8997434792,1.56666380704386,2.25967222789725,7.719,22.763842056253143,17.316983986057675,21.0,21.420267558141553,19.896170340832143,,6.52324486,83.037,FIN,2006,TOT,548.0
FIN-2009,6.45955991744995,2.6,27.5,37972.65125500852,-9.17360384430342e-07,2.24768979633121,8.25,22.954986877362487,17.567854557420205,20.4,18.882842632890775,15.061888856983089,,7.23975039,83.429,FIN,2009,BOY,542.0
FIN-2009,6.45955991744995,2.6,27.5,37972.65125500852,-9.17360384430342e-07,2.24768979633121,8.25,22.954986877362487,17.567854557420205,20.4,18.882842632890775,15.061888856983089,,7.23975039,83.429,FIN,2009,GIRL,539.0
FIN-2009,6.45955991744995,2.6,27.5,37972.65125500852,-9.17360384430342e-07,2.24768979633121,8.25,22.954986877362487,17.567854557420205,20.4,18.882842632890775,15.061888856983089,,7.23975039,83.429,FIN,2009,TOT,541.0
FIN-2012,7.14803981781006,2.3,27.1,40873.095332606616,2.80833622561574,1.64392918654967,7.689,23.077841392380506,17.815561551877323,17.0,20.13559692991837,14.721853346831981,,7.64987421,84.841,FIN,2012,BOY,517.391
FIN-2012,7.14803981781006,2.3,27.1,40873.095332606616,2.80833622561574,1.64392918654967,7.689,23.077841392380506,17.815561551877323,17.0,20.13559692991837,14.721853346831981,,7.64987421,84.841,FIN,2012,GIRL,520.185
FIN-2012,7.14803981781006,2.3,27.1,40873.095332606616,2.80833622561574,1.64392918654967,7.689,23.077841392380506,17.815561551877323,17.0,20.13559692991837,14.721853346831981,,7.64987421,84.841,FIN,2012,TOT,519.0
FIN-2015,7.03208017349243,2.0,27.1,42497.704978578295,-0.207928839905268,1.49649755696774,9.376,21.229983205998533,18.03011088809187,14.0,20.47070511152636,15.176583278390785,9.43487,7.577631,85.225,FIN,2015,BOY,507.0
FIN-2015,7.03208017349243,2.0,27.1,42497.704978578295,-0.207928839905268,1.49649755696774,9.376,21.229983205998533,18.03011088809187,14.0,20.47070511152636,15.176583278390785,9.43487,7.577631,85.225,FIN,2015,GIRL,515.0
FIN-2015,7.03208017349243,2.0,27.1,42497.704978578295,-0.207928839905268,1.49649755696774,9.376,21.229983205998533,18.03011088809187,14.0,20.47070511152636,15.176583278390785,9.43487,7.577631,85.225,FIN,2015,TOT,511.0
FIN-2018,6.27557992935181,1.9,27.3,49579.33100082781,1.08382098409305,1.5592531612498,7.361,24.075010065877958,18.147950118452226,16.2,20.824373988058014,15.92047212513608,,7.10539436,85.382,FIN,2018,BOY,504.0
FIN-2018,6.27557992935181,1.9,27.3,49579.33100082781,1.08382098409305,1.5592531612498,7.361,24.075010065877958,18.147950118452226,16.2,20.824373988058014,15.92047212513608,,7.10539436,85.382,FIN,2018,GIRL,510.0
FIN-2018,6.27557992935181,1.9,27.3,49579.33100082781,1.08382098409305,1.5592531612498,7.361,24.075010065877958,18.147950118452226,16.2,20.824373988058014,15.92047212513608,,7.10539436,85.382,FIN,2018,TOT,507.0
FRA-2003,5.76206302642822,3.6,31.4,28168.618097350107,2.09847219146923,1.65248405899107,8.307,21.034840979084617,113.6351888323261,20.1,22.11691419334186,23.782741348839526,,7.32370949,76.632,FRA,2003,BOY,515.0
FRA-2003,5.76206302642822,3.6,31.4,28168.618097350107,2.09847219146923,1.65248405899107,8.307,21.034840979084617,113.6351888323261,20.1,22.11691419334186,23.782741348839526,,7.32370949,76.632,FRA,2003,GIRL,507.0
FRA-2003,5.76206302642822,3.6,31.4,28168.618097350107,2.09847219146923,1.65248405899107,8.307,21.034840979084617,113.6351888323261,20.1,22.11691419334186,23.782741348839526,,7.32370949,76.632,FRA,2003,TOT,511.0
FRA-2006,5.47531032562256,3.3,29.7,32462.96007287138,1.67512449608723,1.44289603515479,8.833,22.45076295172851,116.2039038858055,18.5,22.577808847870116,25.25533406179917,,7.40223789,77.377,FRA,2006,BOY,499.0
FRA-2006,5.47531032562256,3.3,29.7,32462.96007287138,1.67512449608723,1.44289603515479,8.833,22.45076295172851,116.2039038858055,18.5,22.577808847870116,25.25533406179917,,7.40223789,77.377,FRA,2006,GIRL,492.0
FRA-2006,5.47531032562256,3.3,29.7,32462.96007287138,1.67512449608723,1.44289603515479,8.833,22.45076295172851,116.2039038858055,18.5,22.577808847870116,25.25533406179917,,7.40223789,77.377,FRA,2006,TOT,496.0
FRA-2009,5.73407077789307,3.2,32.7,34676.36399426764,0.0876204781574552,1.3189829703999,9.122,22.067503880868944,118.18108251743654,18.4,20.70142768466791,23.063928147534934,,7.97806454,78.117,FRA,2009,BOY,505.0
FRA-2009,5.73407077789307,3.2,32.7,34676.36399426764,0.0876204781574552,1.3189829703999,9.122,22.067503880868944,118.18108251743654,18.4,20.70142768466791,23.063928147534934,,7.97806454,78.117,FRA,2009,GIRL,489.0
FRA-2009,5.73407077789307,3.2,32.7,34676.36399426764,0.0876204781574552,1.3189829703999,9.122,22.067503880868944,118.18108251743654,18.4,20.70142768466791,23.063928147534934,,7.97806454,78.117,FRA,2009,TOT,497.0
FRA-2012,5.45646715164185,3.1,33.1,37677.72679325869,1.9541953161351,1.24303536520438,9.841,22.458114787217948,119.91854729279326,17.8,22.53074007901172,25.490449941076243,,7.94105148,78.878,FRA,2012,BOY,499.355
FRA-2012,5.45646715164185,3.1,33.1,37677.72679325869,1.9541953161351,1.24303536520438,9.841,22.458114787217948,119.91854729279326,17.8,22.53074007901172,25.490449941076243,,7.94105148,78.878,FRA,2012,GIRL,490.853
FRA-2012,5.45646715164185,3.1,33.1,37677.72679325869,1.9541953161351,1.24303536520438,9.841,22.458114787217948,119.91854729279326,17.8,22.53074007901172,25.490449941076243,,7.94105148,78.878,FRA,2012,TOT,495.0
FRA-2015,5.46424007415771,3.2,32.7,40849.99737805007,0.0375143805125182,1.58596405512767,10.354,21.49927766699175,121.53670211503095,15.8,23.19771546265702,25.48822447952508,11.72756,8.26771069,79.655,FRA,2015,BOY,496.0
FRA-2015,5.46424007415771,3.2,32.7,40849.99737805007,0.0375143805125182,1.58596405512767,10.354,21.49927766699175,121.53670211503095,15.8,23.19771546265702,25.48822447952508,11.72756,8.26771069,79.655,FRA,2015,GIRL,490.0
FRA-2015,5.46424007415771,3.2,32.7,40849.99737805007,0.0375143805125182,1.58596405512767,10.354,21.49927766699175,121.53670211503095,15.8,23.19771546265702,25.48822447952508,11.72756,8.26771069,79.655,FRA,2015,TOT,493.0
FRA-2018,5.40716981887817,3.4,32.4,46537.47404425914,1.85081508315503,1.08279984503205,9.018,22.892634301271187,122.65088018233718,14.2,24.17084372484985,27.454626101486873,,8.49712181,80.444,FRA,2018,BOY,499.0
FRA-2018,5.40716981887817,3.4,32.4,46537.47404425914,1.85081508315503,1.08279984503205,9.018,22.892634301271187,122.65088018233718,14.2,24.17084372484985,27.454626101486873,,8.49712181,80.444,FRA,2018,GIRL,492.0
FRA-2018,5.40716981887817,3.4,32.4,46537.47404425914,1.85081508315503,1.08279984503205,9.018,22.892634301271187,122.65088018233718,14.2,24.17084372484985,27.454626101486873,,8.49712181,80.444,FRA,2018,TOT,495.0
DEU-2003,4.17101860046387,4.1,29.9,29909.675178467427,1.03422218628562,1.34854705026876,9.779,19.52332505866873,236.61642728132793,14.4,10.998521412390293,14.401366528796547,,8.05197239,75.577,DEU,2003,BOY,508.0
DEU-2003,4.17101860046387,4.1,29.9,29909.675178467427,1.03422218628562,1.34854705026876,9.779,19.52332505866873,236.61642728132793,14.4,10.998521412390293,14.401366528796547,,8.05197239,75.577,DEU,2003,GIRL,499.0
DEU-2003,4.17101860046387,4.1,29.9,29909.675178467427,1.03422218628562,1.34854705026876,9.779,19.52332505866873,236.61642728132793,14.4,10.998521412390293,14.401366528796547,,8.05197239,75.577,DEU,2003,TOT,503.0
DEU-2006,4.02527379989624,3.8,31.0,34158.12837372652,1.57742642840563,1.21708126997971,10.25,19.802899693092055,236.22519786648314,12.8,10.85162761836081,15.858803053535214,,7.65903044,76.179,DEU,2006,BOY,513.0
DEU-2006,4.02527379989624,3.8,31.0,34158.12837372652,1.57742642840563,1.21708126997971,10.25,19.802899693092055,236.22519786648314,12.8,10.85162761836081,15.858803053535214,,7.65903044,76.179,DEU,2006,GIRL,494.0
DEU-2006,4.02527379989624,3.8,31.0,34158.12837372652,1.57742642840563,1.21708126997971,10.25,19.802899693092055,236.22519786648314,12.8,10.85162761836081,15.858803053535214,,7.65903044,76.179,DEU,2006,TOT,504.0
DEU-2009,4.34005403518677,3.5,30.5,36816.207175113406,0.312739007368447,0.98817859057552,7.742,19.267539752957195,234.93963741717104,12.8,11.61493705355865,15.455700182000939,,8.50175571,76.771,DEU,2009,BOY,520.0
DEU-2009,4.34005403518677,3.5,30.5,36816.207175113406,0.312739007368447,0.98817859057552,7.742,19.267539752957195,234.93963741717104,12.8,11.61493705355865,15.455700182000939,,8.50175571,76.771,DEU,2009,GIRL,505.0
DEU-2009,4.34005403518677,3.5,30.5,36816.207175113406,0.312739007368447,0.98817859057552,7.742,19.267539752957195,234.93963741717104,12.8,11.61493705355865,15.455700182000939,,8.50175571,76.771,DEU,2009,TOT,513.0
DEU-2012,4.92844009399414,3.4,31.1,43359.61482717231,2.00848884782956,0.808137138983971,5.379,20.321093064171258,230.75062546623056,12.9,11.622986110858156,16.09640737277509,,8.18770885,77.17,DEU,2012,BOY,520.19
DEU-2012,4.92844009399414,3.4,31.1,43359.61482717231,2.00848884782956,0.808137138983971,5.379,20.321093064171258,230.75062546623056,12.9,11.622986110858156,16.09640737277509,,8.18770885,77.17,DEU,2012,GIRL,506.625
DEU-2012,4.92844009399414,3.4,31.1,43359.61482717231,2.00848884782956,0.808137138983971,5.379,20.321093064171258,230.75062546623056,12.9,11.622986110858156,16.09640737277509,,8.18770885,77.17,DEU,2012,TOT,514.0
DEU-2015,4.85515022277832,3.3,31.4,47609.78100458156,0.514426137125456,0.830965265091444,4.624,20.01982697658434,234.1529868715244,13.3,11.4787289586211,16.79495869299789,12.14919,8.60692406,77.2,DEU,2015,BOY,514.0
DEU-2015,4.85515022277832,3.3,31.4,47609.78100458156,0.514426137125456,0.830965265091444,4.624,20.01982697658434,234.1529868715244,13.3,11.4787289586211,16.79495869299789,12.14919,8.60692406,77.2,DEU,2015,GIRL,498.0
DEU-2015,4.85515022277832,3.3,31.4,47609.78100458156,0.514426137125456,0.830965265091444,4.624,20.01982697658434,234.1529868715244,13.3,11.4787289586211,16.79495869299789,12.14919,8.60692406,77.2,DEU,2015,TOT,506.0
DEU-2018,4.97933006286621,3.2,31.8,55195.8405428372,1.73216879766942,0.950580714040646,3.384,21.065206733126328,237.29401225027192,12.9,11.456981978635843,17.96269651380335,,8.85075378,77.312,DEU,2018,BOY,503.0
DEU-2018,4.97933006286621,3.2,31.8,55195.8405428372,1.73216879766942,0.950580714040646,3.384,21.065206733126328,237.29401225027192,12.9,11.456981978635843,17.96269651380335,,8.85075378,77.312,DEU,2018,GIRL,496.0
DEU-2018,4.97933006286621,3.2,31.8,55195.8405428372,1.73216879766942,0.950580714040646,3.384,21.065206733126328,237.29401225027192,12.9,11.456981978635843,17.96269651380335,,8.85075378,77.312,DEU,2018,TOT,500.0
GRC-2003,3.42933988571167,4.6,32.8,23897.82661220849,3.53065027765552,,9.839,25.324757030275464,84.77944142746315,3.3,19.707676765012973,19.3740574278419,,5.05799437,73.689,GRC,2003,BOY,455.0
GRC-2003,3.42933988571167,4.6,32.8,23897.82661220849,3.53065027765552,,9.839,25.324757030275464,84.77944142746315,3.3,19.707676765012973,19.3740574278419,,5.05799437,73.689,GRC,2003,GIRL,436.0
GRC-2003,3.42933988571167,4.6,32.8,23897.82661220849,3.53065027765552,,9.839,25.324757030275464,84.77944142746315,3.3,19.707676765012973,19.3740574278419,,5.05799437,73.689,GRC,2003,TOT,445.0
GRC-2006,3.67875790596008,3.8,35.1,28547.296562333177,3.19594684144545,0.990447315721199,8.906,23.685874692685584,85.49543832428239,3.7,19.97920073723145,19.539072076117428,,5.08809328,74.827,GRC,2006,BOY,462.0
GRC-2006,3.67875790596008,3.8,35.1,28547.296562333177,3.19594684144545,0.990447315721199,8.906,23.685874692685584,85.49543832428239,3.7,19.97920073723145,19.539072076117428,,5.08809328,74.827,GRC,2006,GIRL,457.0
GRC-2006,3.67875790596008,3.8,35.1,28547.296562333177,3.19594684144545,0.990447315721199,8.906,23.685874692685584,85.49543832428239,3.7,19.97920073723145,19.539072076117428,,5.08809328,74.827,GRC,2006,TOT,459.0
GRC-2009,4.16507434844971,3.4,33.6,30359.45114574992,1.21007269197809,1.37488177825762,9.546,20.79147969024298,86.1677036462374,3.6,19.775680199895103,20.154076948238718,,6.42686462,75.932,GRC,2009,BOY,473.0
GRC-2009,4.16507434844971,3.4,33.6,30359.45114574992,1.21007269197809,1.37488177825762,9.546,20.79147969024298,86.1677036462374,3.6,19.775680199895103,20.154076948238718,,6.42686462,75.932,GRC,2009,GIRL,459.0
GRC-2009,4.16507434844971,3.4,33.6,30359.45114574992,1.21007269197809,1.37488177825762,9.546,20.79147969024298,86.1677036462374,3.6,19.775680199895103,20.154076948238718,,6.42686462,75.932,GRC,2009,TOT,466.0
GRC-2012,4.58220291137695,3.5,36.3,24911.119631323963,1.50152696177758,1.51409644310926,24.731,11.529630359672424,85.6866640806827,4.8,24.268417906817135,18.87488078900235,,5.67610359,77.004,GRC,2012,BOY,457.039
GRC-2012,4.58220291137695,3.5,36.3,24911.119631323963,1.50152696177758,1.51409644310926,24.731,11.529630359672424,85.6866640806827,4.8,24.268417906817135,18.87488078900235,,5.67610359,77.004,GRC,2012,GIRL,448.984
GRC-2012,4.58220291137695,3.5,36.3,24911.119631323963,1.50152696177758,1.51409644310926,24.731,11.529630359672424,85.6866640806827,4.8,24.268417906817135,18.87488078900235,,5.67610359,77.004,GRC,2012,TOT,453.0
GRC-2015,3.66139006614685,3.8,36.0,26760.363303025646,-1.73588804765284,0.860581932905886,24.981,10.770039947470773,83.94788983708301,5.0,24.881376028375257,17.942062857494314,7.4752,4.73999214,78.046,GRC,2015,BOY,454.0
GRC-2015,3.66139006614685,3.8,36.0,26760.363303025646,-1.73588804765284,0.860581932905886,24.981,10.770039947470773,83.94788983708301,5.0,24.881376028375257,17.942062857494314,7.4752,4.73999214,78.046,GRC,2015,GIRL,454.0
GRC-2015,3.66139006614685,3.8,36.0,26760.363303025646,-1.73588804765284,0.860581932905886,24.981,10.770039947470773,83.94788983708301,5.0,24.881376028375257,17.942062857494314,7.4752,4.73999214,78.046,GRC,2015,TOT,454.0
GRC-2018,3.59734010696411,3.7,32.9,29617.54833997322,0.62562141345364,0.931039984358528,19.179,11.14774842597094,83.26518231186967,5.1,26.945102586424653,19.41500336001698,,4.23590899,79.058,GRC,2018,BOY,452.0
GRC-2018,3.59734010696411,3.7,32.9,29617.54833997322,0.62562141345364,0.931039984358528,19.179,11.14774842597094,83.26518231186967,5.1,26.945102586424653,19.41500336001698,,4.23590899,79.058,GRC,2018,GIRL,451.0
GRC-2018,3.59734010696411,3.7,32.9,29617.54833997322,0.62562141345364,0.931039984358528,19.179,11.14774842597094,83.26518231186967,5.1,26.945102586424653,19.41500336001698,,4.23590899,79.058,GRC,2018,TOT,451.0
HUN-2003,5.7923002243042,7.1,,15479.026731364129,4.66101694915254,2.25339595665652,5.79,23.625182442393786,113.02780629323811,28.0,20.661613838068362,19.52427032484337,,5.68199396,65.489,HUN,2003,BOY,494.0
HUN-2003,5.7923002243042,7.1,,15479.026731364129,4.66101694915254,2.25339595665652,5.79,23.625182442393786,113.02780629323811,28.0,20.661613838068362,19.52427032484337,,5.68199396,65.489,HUN,2003,GIRL,486.0
HUN-2003,5.7923002243042,7.1,,15479.026731364129,4.66101694915254,2.25339595665652,5.79,23.625182442393786,113.02780629323811,28.0,20.661613838068362,19.52427032484337,,5.68199396,65.489,HUN,2003,TOT,490.0
HUN-2006,5.28974008560181,6.1,28.3,18382.558552413346,3.93032603841001,1.73012746018035,7.494,23.492232149396216,112.39113938176543,24.9,19.809702108516642,19.425190351465993,,5.47047567,66.895,HUN,2006,BOY,496.0
HUN-2006,5.28974008560181,6.1,28.3,18382.558552413346,3.93032603841001,1.73012746018035,7.494,23.492232149396216,112.39113938176543,24.9,19.809702108516642,19.425190351465993,,5.47047567,66.895,HUN,2006,GIRL,486.0
HUN-2006,5.28974008560181,6.1,28.3,18382.558552413346,3.93032603841001,1.73012746018035,7.494,23.492232149396216,112.39113938176543,24.9,19.809702108516642,19.425190351465993,,5.47047567,66.895,HUN,2006,TOT,491.0
HUN-2009,4.94636011123657,5.2,27.0,20722.886987858794,4.21171171171171,1.38880847177164,10.03,22.63965805525449,110.71081409477522,25.4,23.294265597658228,22.85401388647519,,4.90810061,68.46,HUN,2009,BOY,496.0
HUN-2009,4.94636011123657,5.2,27.0,20722.886987858794,4.21171171171171,1.38880847177164,10.03,22.63965805525449,110.71081409477522,25.4,23.294265597658228,22.85401388647519,,4.90810061,68.46,HUN,2009,GIRL,484.0
HUN-2009,4.94636011123657,5.2,27.0,20722.886987858794,4.21171171171171,1.38880847177164,10.03,22.63965805525449,110.71081409477522,25.4,23.294265597658228,22.85401388647519,,4.90810061,68.46,HUN,2009,TOT,490.0
HUN-2012,4.14249992370605,4.8,30.8,23267.44839290897,5.65214517088646,1.24973203830187,11.003,19.14969708032633,109.58093449685187,24.8,22.867797986600582,15.377636963834524,,4.80347204,69.678,HUN,2012,BOY,481.749
HUN-2012,4.14249992370605,4.8,30.8,23267.44839290897,5.65214517088646,1.24973203830187,11.003,19.14969708032633,109.58093449685187,24.8,22.867797986600582,15.377636963834524,,4.80347204,69.678,HUN,2012,GIRL,472.664
HUN-2012,4.14249992370605,4.8,30.8,23267.44839290897,5.65214517088646,1.24973203830187,11.003,19.14969708032633,109.58093449685187,24.8,22.867797986600582,15.377636963834524,,4.80347204,69.678,HUN,2012,TOT,477.0
HUN-2015,4.49539995193481,4.2,30.4,26798.854167626865,-0.0616446800641672,2.24496624728801,6.813,22.172208703547724,107.85698005698006,19.9,23.235128011375192,15.179283564105775,10.67668,4.64467621,70.5,HUN,2015,BOY,481.0
HUN-2015,4.49539995193481,4.2,30.4,26798.854167626865,-0.0616446800641672,2.24496624728801,6.813,22.172208703547724,107.85698005698006,19.9,23.235128011375192,15.179283564105775,10.67668,4.64467621,70.5,HUN,2015,GIRL,473.0
HUN-2015,4.49539995193481,4.2,30.4,26798.854167626865,-0.0616446800641672,2.24496624728801,6.813,22.172208703547724,107.85698005698006,19.9,23.235128011375192,15.179283564105775,10.67668,4.64467621,70.5,HUN,2015,TOT,477.0
HUN-2018,4.62343978881836,3.5,29.6,31908.86345434904,2.85024792594646,0.879673232080558,3.709,24.730914143985565,107.11772956388342,17.7,22.53453880231988,15.90695497664736,,4.55037403,71.351,HUN,2018,BOY,486.0
HUN-2018,4.62343978881836,3.5,29.6,31908.86345434904,2.85024792594646,0.879673232080558,3.709,24.730914143985565,107.11772956388342,17.7,22.53453880231988,15.90695497664736,,4.55037403,71.351,HUN,2018,GIRL,477.0
HUN-2018,4.62343978881836,3.5,29.6,31908.86345434904,2.85024792594646,0.879673232080558,3.709,24.730914143985565,107.11772956388342,17.7,22.53453880231988,15.90695497664736,,4.55037403,71.351,HUN,2018,TOT,481.0
ISL-2003,7.24507999420166,2.7,26.8,32700.89215793821,2.05566329753742,,3.997,21.432419970808255,2.8879900249376558,12.5,23.677082333855395,27.330529773607253,,7.9075551,92.789,ISL,2003,BOY,508.0
ISL-2003,7.24507999420166,2.7,26.8,32700.89215793821,2.05566329753742,,3.997,21.432419970808255,2.8879900249376558,12.5,23.677082333855395,27.330529773607253,,7.9075551,92.789,ISL,2003,GIRL,523.0
ISL-2003,7.24507999420166,2.7,26.8,32700.89215793821,2.05566329753742,,3.997,21.432419970808255,2.8879900249376558,12.5,23.677082333855395,27.330529773607253,,7.9075551,92.789,ISL,2003,TOT,515.0
ISL-2006,7.19521999359131,2.4,30.2,39697.76312240913,6.68707906136661,0.0,2.83,35.409430012394324,3.0302443890274313,12.5,26.897137581756535,26.609791261351635,,6.98110867,93.159,ISL,2006,BOY,503.0
ISL-2006,7.19521999359131,2.4,30.2,39697.76312240913,6.68707906136661,0.0,2.83,35.409430012394324,3.0302443890274313,12.5,26.897137581756535,26.609791261351635,,6.98110867,93.159,ISL,2006,GIRL,508.0
ISL-2006,7.19521999359131,2.4,30.2,39697.76312240913,6.68707906136661,0.0,2.83,35.409430012394324,3.0302443890274313,12.5,26.897137581756535,26.609791261351635,,6.98110867,93.159,ISL,2006,TOT,506.0
ISL-2009,7.18984985351562,2.2,28.7,41864.61934699795,12.0031298461743,0.313675794109482,7.22,15.332080345782739,3.1770473815461346,14.3,19.933538648120933,23.50115057205645,,7.16391802,93.511,ISL,2009,BOY,508.0
ISL-2009,7.18984985351562,2.2,28.7,41864.61934699795,12.0031298461743,0.313675794109482,7.22,15.332080345782739,3.1770473815461346,14.3,19.933538648120933,23.50115057205645,,7.16391802,93.511,ISL,2009,GIRL,505.0
ISL-2009,7.18984985351562,2.2,28.7,41864.61934699795,12.0031298461743,0.313675794109482,7.22,15.332080345782739,3.1770473815461346,14.3,19.933538648120933,23.50115057205645,,7.16391802,93.511,ISL,2009,TOT,507.0
ISL-2012,7.58223009109497,2.1,26.8,42004.44761105966,5.18589988750698,0.311546376014668,6.0,15.982918281194895,3.1991620947630923,13.5,21.50330707674498,23.337655649730962,,6.53846216,93.6,ISL,2012,BOY,489.72
ISL-2012,7.58223009109497,2.1,26.8,42004.44761105966,5.18589988750698,0.311546376014668,6.0,15.982918281194895,3.1991620947630923,13.5,21.50330707674498,23.337655649730962,,6.53846216,93.6,ISL,2012,GIRL,495.947
